date,city,driving_waze,state
2021-03-10,Kuala Lumpur,-13.0,Kuala Lumpur
2021-03-11,Kuala Lumpur,-17.0,Kuala Lumpur
2021-03-12,Kuala Lumpur,-17.0,Kuala Lumpur
2021-03-13,Kuala Lumpur,-11.0,Kuala Lumpur
2021-03-14,Kuala Lumpur,-15.0,Kuala Lumpur
2021-03-15,Kuala Lumpur,-10.0,Kuala Lumpur
2021-03-16,Kuala Lumpur,-11.0,Kuala Lumpur
2021-03-17,Kuala Lumpur,-13.0,Kuala Lumpur
2021-03-18,Kuala Lumpur,-15.0,Kuala Lumpur
2021-03-19,Kuala Lumpur,-16.0,Kuala Lumpur
2021-03-20,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2021-03-21,Kuala Lumpur,-11.0,Kuala Lumpur
2021-03-22,Kuala Lumpur,-10.0,Kuala Lumpur
2021-03-23,Kuala Lumpur,-11.0,Kuala Lumpur
2021-03-24,Kuala Lumpur,-11.0,Kuala Lumpur
2021-03-25,Kuala Lumpur,-14.000000000000002,Kuala Lumpur
2021-03-26,Kuala Lumpur,-13.0,Kuala Lumpur
2021-03-27,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2021-03-28,Kuala Lumpur,-6.0,Kuala Lumpur
2021-03-29,Kuala Lumpur,-5.0,Kuala Lumpur
2021-03-30,Kuala Lumpur,-6.0,Kuala Lumpur
2021-03-31,Kuala Lumpur,-6.0,Kuala Lumpur
2021-04-01,Kuala Lumpur,-8.0,Kuala Lumpur
2021-04-02,Kuala Lumpur,-10.0,Kuala Lumpur
2021-04-03,Kuala Lumpur,-1.0,Kuala Lumpur
2021-04-04,Kuala Lumpur,-5.0,Kuala Lumpur
2021-04-05,Kuala Lumpur,-5.0,Kuala Lumpur
2021-04-06,Kuala Lumpur,-2.0,Kuala Lumpur
2021-04-07,Kuala Lumpur,-3.0,Kuala Lumpur
2021-04-08,Kuala Lumpur,-6.0,Kuala Lumpur
2021-04-09,Kuala Lumpur,-5.0,Kuala Lumpur
2021-04-10,Kuala Lumpur,5.0,Kuala Lumpur
2021-04-11,Kuala Lumpur,1.0,Kuala Lumpur
2021-04-12,Kuala Lumpur,2.0,Kuala Lumpur
2021-04-13,Kuala Lumpur,-12.0,Kuala Lumpur
2021-04-14,Kuala Lumpur,-13.0,Kuala Lumpur
2021-04-15,Kuala Lumpur,-14.000000000000002,Kuala Lumpur
2021-04-16,Kuala Lumpur,-18.0,Kuala Lumpur
2021-04-17,Kuala Lumpur,-18.0,Kuala Lumpur
2021-04-18,Kuala Lumpur,-19.0,Kuala Lumpur
2021-04-19,Kuala Lumpur,-13.0,Kuala Lumpur
2021-04-20,Kuala Lumpur,-13.0,Kuala Lumpur
2021-04-21,Kuala Lumpur,-15.0,Kuala Lumpur
2021-04-22,Kuala Lumpur,-16.0,Kuala Lumpur
2021-04-23,Kuala Lumpur,-20.0,Kuala Lumpur
2021-04-24,Kuala Lumpur,-16.0,Kuala Lumpur
2021-04-25,Kuala Lumpur,-20.0,Kuala Lumpur
2021-04-26,Kuala Lumpur,-13.0,Kuala Lumpur
2021-04-27,Kuala Lumpur,-11.0,Kuala Lumpur
2021-04-28,Kuala Lumpur,-10.0,Kuala Lumpur
2021-04-29,Kuala Lumpur,-25.0,Kuala Lumpur
2021-04-30,Kuala Lumpur,-17.0,Kuala Lumpur
2021-05-01,Kuala Lumpur,-24.0,Kuala Lumpur
2021-05-02,Kuala Lumpur,-19.0,Kuala Lumpur
2021-05-03,Kuala Lumpur,-10.0,Kuala Lumpur
2021-05-04,Kuala Lumpur,-10.0,Kuala Lumpur
2021-05-05,Kuala Lumpur,5.0,Kuala Lumpur
2021-05-06,Kuala Lumpur,-20.0,Kuala Lumpur
2021-05-07,Kuala Lumpur,-42.0,Kuala Lumpur
2021-05-08,Kuala Lumpur,-48.0,Kuala Lumpur
2021-05-09,Kuala Lumpur,-48.0,Kuala Lumpur
2021-05-10,Kuala Lumpur,-27.0,Kuala Lumpur
2021-05-11,Kuala Lumpur,-28.000000000000004,Kuala Lumpur
2021-05-12,Kuala Lumpur,-37.0,Kuala Lumpur
2021-05-13,Kuala Lumpur,-66.0,Kuala Lumpur
2021-05-14,Kuala Lumpur,-67.0,Kuala Lumpur
2021-05-15,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2021-05-16,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2021-05-17,Kuala Lumpur,-37.0,Kuala Lumpur
2021-05-18,Kuala Lumpur,-38.0,Kuala Lumpur
2021-05-19,Kuala Lumpur,-38.0,Kuala Lumpur
2021-05-20,Kuala Lumpur,-39.0,Kuala Lumpur
2021-05-21,Kuala Lumpur,-45.0,Kuala Lumpur
2021-05-22,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2021-05-23,Kuala Lumpur,-61.0,Kuala Lumpur
2021-05-24,Kuala Lumpur,-38.0,Kuala Lumpur
2021-05-25,Kuala Lumpur,-44.0,Kuala Lumpur
2021-05-26,Kuala Lumpur,-64.0,Kuala Lumpur
2021-05-27,Kuala Lumpur,-47.0,Kuala Lumpur
2021-05-28,Kuala Lumpur,-51.0,Kuala Lumpur
2021-05-29,Kuala Lumpur,-53.0,Kuala Lumpur
2021-05-30,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2021-05-31,Kuala Lumpur,-20.0,Kuala Lumpur
2021-06-01,Kuala Lumpur,-70.0,Kuala Lumpur
2021-06-02,Kuala Lumpur,-69.0,Kuala Lumpur
2021-06-03,Kuala Lumpur,-70.0,Kuala Lumpur
2021-06-04,Kuala Lumpur,-74.0,Kuala Lumpur
2021-06-05,Kuala Lumpur,-73.0,Kuala Lumpur
2021-06-06,Kuala Lumpur,-74.0,Kuala Lumpur
2021-06-07,Kuala Lumpur,-72.0,Kuala Lumpur
2021-06-08,Kuala Lumpur,-60.0,Kuala Lumpur
2021-06-09,Kuala Lumpur,-63.0,Kuala Lumpur
2021-06-10,Kuala Lumpur,-63.0,Kuala Lumpur
2021-06-11,Kuala Lumpur,-66.0,Kuala Lumpur
2021-06-12,Kuala Lumpur,-69.0,Kuala Lumpur
2021-06-13,Kuala Lumpur,-67.0,Kuala Lumpur
2021-06-14,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2021-06-15,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2021-06-16,Kuala Lumpur,-59.0,Kuala Lumpur
2021-06-17,Kuala Lumpur,-62.0,Kuala Lumpur
2021-06-18,Kuala Lumpur,-63.0,Kuala Lumpur
2021-06-19,Kuala Lumpur,-66.0,Kuala Lumpur
2021-06-20,Kuala Lumpur,-65.0,Kuala Lumpur
2021-06-21,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2021-06-22,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2021-06-23,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2021-06-24,Kuala Lumpur,-60.0,Kuala Lumpur
2021-06-25,Kuala Lumpur,-61.0,Kuala Lumpur
2021-06-26,Kuala Lumpur,-66.0,Kuala Lumpur
2021-06-27,Kuala Lumpur,-65.0,Kuala Lumpur
2021-06-28,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2021-06-29,Kuala Lumpur,-53.0,Kuala Lumpur
2021-06-30,Kuala Lumpur,-50.0,Kuala Lumpur
2021-07-01,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2021-07-02,Kuala Lumpur,-47.0,Kuala Lumpur
2021-07-03,Kuala Lumpur,-72.0,Kuala Lumpur
2021-07-04,Kuala Lumpur,-66.0,Kuala Lumpur
2021-07-05,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2021-07-06,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2021-07-07,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2021-07-09,Kuala Lumpur,-61.0,Kuala Lumpur
2021-07-10,Kuala Lumpur,-65.0,Kuala Lumpur
2021-07-11,Kuala Lumpur,-64.0,Kuala Lumpur
2021-07-12,Kuala Lumpur,-53.0,Kuala Lumpur
2021-07-13,Kuala Lumpur,-54.0,Kuala Lumpur
2021-07-14,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2021-07-15,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2021-07-16,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2021-07-17,Kuala Lumpur,-60.0,Kuala Lumpur
2021-07-18,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2021-07-19,Kuala Lumpur,-44.0,Kuala Lumpur
2021-07-20,Kuala Lumpur,-60.0,Kuala Lumpur
2021-07-21,Kuala Lumpur,-50.0,Kuala Lumpur
2021-07-22,Kuala Lumpur,-50.0,Kuala Lumpur
2021-07-23,Kuala Lumpur,-54.0,Kuala Lumpur
2021-07-24,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2021-07-25,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2021-07-26,Kuala Lumpur,-47.0,Kuala Lumpur
2021-07-27,Kuala Lumpur,-47.0,Kuala Lumpur
2021-07-28,Kuala Lumpur,-50.0,Kuala Lumpur
2021-07-29,Kuala Lumpur,-49.0,Kuala Lumpur
2021-07-30,Kuala Lumpur,-53.0,Kuala Lumpur
2021-07-31,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2021-08-01,Kuala Lumpur,-56.00000000000001,Kuala Lumpur
2021-08-02,Kuala Lumpur,-50.0,Kuala Lumpur
2021-08-03,Kuala Lumpur,-53.0,Kuala Lumpur
2021-08-04,Kuala Lumpur,-53.0,Kuala Lumpur
2021-08-05,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2021-08-06,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2021-08-07,Kuala Lumpur,-60.0,Kuala Lumpur
2021-08-08,Kuala Lumpur,-63.0,Kuala Lumpur
2021-08-09,Kuala Lumpur,-49.0,Kuala Lumpur
2021-08-10,Kuala Lumpur,-61.0,Kuala Lumpur
2021-08-11,Kuala Lumpur,-53.0,Kuala Lumpur
2021-08-12,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2021-08-13,Kuala Lumpur,-56.99999999999999,Kuala Lumpur
2021-08-14,Kuala Lumpur,-57.99999999999999,Kuala Lumpur
2021-08-15,Kuala Lumpur,-62.0,Kuala Lumpur
2021-08-16,Kuala Lumpur,-49.0,Kuala Lumpur
2021-08-17,Kuala Lumpur,-48.0,Kuala Lumpur
2021-08-18,Kuala Lumpur,-50.0,Kuala Lumpur
2021-08-19,Kuala Lumpur,-50.0,Kuala Lumpur
2021-08-20,Kuala Lumpur,-54.0,Kuala Lumpur
2021-08-21,Kuala Lumpur,-48.0,Kuala Lumpur
2021-08-22,Kuala Lumpur,-55.00000000000001,Kuala Lumpur
2021-08-23,Kuala Lumpur,-47.0,Kuala Lumpur
2021-08-24,Kuala Lumpur,-48.0,Kuala Lumpur
2021-08-25,Kuala Lumpur,-49.0,Kuala Lumpur
2021-08-26,Kuala Lumpur,-50.0,Kuala Lumpur
2021-08-27,Kuala Lumpur,-51.0,Kuala Lumpur
2021-08-28,Kuala Lumpur,-51.0,Kuala Lumpur
2021-08-29,Kuala Lumpur,-54.0,Kuala Lumpur
2021-08-30,Kuala Lumpur,-38.0,Kuala Lumpur
2021-08-31,Kuala Lumpur,-54.0,Kuala Lumpur
2021-09-01,Kuala Lumpur,-41.0,Kuala Lumpur
2021-09-02,Kuala Lumpur,-44.0,Kuala Lumpur
2021-09-03,Kuala Lumpur,-46.0,Kuala Lumpur
2021-09-04,Kuala Lumpur,-46.0,Kuala Lumpur
2021-09-05,Kuala Lumpur,-49.0,Kuala Lumpur
2021-09-06,Kuala Lumpur,-38.0,Kuala Lumpur
2021-09-07,Kuala Lumpur,-38.0,Kuala Lumpur
2021-09-08,Kuala Lumpur,-37.0,Kuala Lumpur
2021-09-09,Kuala Lumpur,-41.0,Kuala Lumpur
2021-09-10,Kuala Lumpur,-41.0,Kuala Lumpur
2021-09-11,Kuala Lumpur,-36.0,Kuala Lumpur
2021-09-12,Kuala Lumpur,-38.0,Kuala Lumpur
2021-09-13,Kuala Lumpur,-32.0,Kuala Lumpur
2021-09-14,Kuala Lumpur,-30.0,Kuala Lumpur
2021-09-15,Kuala Lumpur,-29.0,Kuala Lumpur
2021-09-16,Kuala Lumpur,-42.0,Kuala Lumpur
2021-09-17,Kuala Lumpur,-38.0,Kuala Lumpur
2021-09-18,Kuala Lumpur,-38.0,Kuala Lumpur
2021-09-19,Kuala Lumpur,-37.0,Kuala Lumpur
2021-09-20,Kuala Lumpur,-29.0,Kuala Lumpur
2021-09-21,Kuala Lumpur,-31.0,Kuala Lumpur
2021-09-22,Kuala Lumpur,-32.0,Kuala Lumpur
2021-09-23,Kuala Lumpur,-33.0,Kuala Lumpur
2021-09-24,Kuala Lumpur,-35.0,Kuala Lumpur
2021-09-25,Kuala Lumpur,-26.0,Kuala Lumpur
2021-09-26,Kuala Lumpur,-34.0,Kuala Lumpur
2021-09-27,Kuala Lumpur,-25.0,Kuala Lumpur
2021-09-28,Kuala Lumpur,-26.0,Kuala Lumpur
2021-09-29,Kuala Lumpur,-28.000000000000004,Kuala Lumpur
2021-09-30,Kuala Lumpur,-26.0,Kuala Lumpur
2021-10-01,Kuala Lumpur,-26.0,Kuala Lumpur
2021-10-02,Kuala Lumpur,-20.0,Kuala Lumpur
2021-10-03,Kuala Lumpur,-22.0,Kuala Lumpur
2021-10-04,Kuala Lumpur,-23.0,Kuala Lumpur
2021-10-05,Kuala Lumpur,-23.0,Kuala Lumpur
2021-10-06,Kuala Lumpur,-22.0,Kuala Lumpur
2021-10-07,Kuala Lumpur,-23.0,Kuala Lumpur
2021-10-08,Kuala Lumpur,-22.0,Kuala Lumpur
2021-10-09,Kuala Lumpur,-14.000000000000002,Kuala Lumpur
2021-10-10,Kuala Lumpur,-20.0,Kuala Lumpur
2021-10-11,Kuala Lumpur,-18.0,Kuala Lumpur
2021-10-12,Kuala Lumpur,-16.0,Kuala Lumpur
2021-10-13,Kuala Lumpur,-17.0,Kuala Lumpur
2021-10-14,Kuala Lumpur,-20.0,Kuala Lumpur
2021-10-15,Kuala Lumpur,-18.0,Kuala Lumpur
2021-10-16,Kuala Lumpur,-10.0,Kuala Lumpur
2021-10-17,Kuala Lumpur,-12.0,Kuala Lumpur
2021-10-18,Kuala Lumpur,-8.0,Kuala Lumpur
2021-10-19,Kuala Lumpur,-15.0,Kuala Lumpur
2021-10-20,Kuala Lumpur,-17.0,Kuala Lumpur
2021-10-21,Kuala Lumpur,-16.0,Kuala Lumpur
2021-10-22,Kuala Lumpur,-17.0,Kuala Lumpur
2021-10-23,Kuala Lumpur,-13.0,Kuala Lumpur
2021-10-24,Kuala Lumpur,-10.0,Kuala Lumpur
2021-10-25,Kuala Lumpur,-10.0,Kuala Lumpur
2021-10-26,Kuala Lumpur,-11.0,Kuala Lumpur
2021-10-27,Kuala Lumpur,-10.0,Kuala Lumpur
2021-10-28,Kuala Lumpur,-12.0,Kuala Lumpur
2021-10-29,Kuala Lumpur,-12.0,Kuala Lumpur
2021-10-30,Kuala Lumpur,-5.0,Kuala Lumpur
2021-10-31,Kuala Lumpur,1.0,Kuala Lumpur
2021-11-01,Kuala Lumpur,-6.0,Kuala Lumpur
2021-11-02,Kuala Lumpur,-6.0,Kuala Lumpur
2021-11-03,Kuala Lumpur,0.0,Kuala Lumpur
2021-11-04,Kuala Lumpur,-17.0,Kuala Lumpur
2021-11-05,Kuala Lumpur,-20.0,Kuala Lumpur
2021-11-06,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2021-11-07,Kuala Lumpur,-5.0,Kuala Lumpur
2021-11-08,Kuala Lumpur,-3.0,Kuala Lumpur
2021-11-09,Kuala Lumpur,-5.0,Kuala Lumpur
2021-11-10,Kuala Lumpur,-5.0,Kuala Lumpur
2021-11-11,Kuala Lumpur,-8.0,Kuala Lumpur
2021-11-12,Kuala Lumpur,-8.0,Kuala Lumpur
2021-11-13,Kuala Lumpur,-3.0,Kuala Lumpur
2021-11-14,Kuala Lumpur,-1.0,Kuala Lumpur
2021-11-15,Kuala Lumpur,-2.0,Kuala Lumpur
2021-11-16,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2021-11-17,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2021-11-18,Kuala Lumpur,-16.0,Kuala Lumpur
2021-11-19,Kuala Lumpur,-19.0,Kuala Lumpur
2021-11-20,Kuala Lumpur,-14.000000000000002,Kuala Lumpur
2021-11-21,Kuala Lumpur,-9.0,Kuala Lumpur
2021-11-22,Kuala Lumpur,-12.0,Kuala Lumpur
2021-11-23,Kuala Lumpur,-5.0,Kuala Lumpur
2021-11-24,Kuala Lumpur,-5.0,Kuala Lumpur
2021-11-25,Kuala Lumpur,-5.0,Kuala Lumpur
2021-11-26,Kuala Lumpur,-6.0,Kuala Lumpur
2021-11-27,Kuala Lumpur,1.0,Kuala Lumpur
2021-11-28,Kuala Lumpur,3.0,Kuala Lumpur
2021-11-29,Kuala Lumpur,-10.0,Kuala Lumpur
2021-11-30,Kuala Lumpur,-10.0,Kuala Lumpur
2021-12-01,Kuala Lumpur,-9.0,Kuala Lumpur
2021-12-02,Kuala Lumpur,-5.0,Kuala Lumpur
2021-12-03,Kuala Lumpur,-11.0,Kuala Lumpur
2021-12-04,Kuala Lumpur,4.0,Kuala Lumpur
2021-12-05,Kuala Lumpur,10.0,Kuala Lumpur
2021-12-06,Kuala Lumpur,2.0,Kuala Lumpur
2021-12-07,Kuala Lumpur,0.0,Kuala Lumpur
2021-12-08,Kuala Lumpur,-3.0,Kuala Lumpur
2021-12-09,Kuala Lumpur,-1.0,Kuala Lumpur
2021-12-10,Kuala Lumpur,-1.0,Kuala Lumpur
2021-12-11,Kuala Lumpur,7.000000000000001,Kuala Lumpur
2021-12-12,Kuala Lumpur,12.0,Kuala Lumpur
2021-12-13,Kuala Lumpur,5.0,Kuala Lumpur
2021-12-14,Kuala Lumpur,5.0,Kuala Lumpur
2021-12-15,Kuala Lumpur,4.0,Kuala Lumpur
2021-12-16,Kuala Lumpur,2.0,Kuala Lumpur
2021-12-18,Kuala Lumpur,-7.000000000000001,Kuala Lumpur
2021-12-19,Kuala Lumpur,-6.0,Kuala Lumpur
2021-12-20,Kuala Lumpur,0.0,Kuala Lumpur
2021-12-21,Kuala Lumpur,-1.0,Kuala Lumpur
2021-12-22,Kuala Lumpur,2.0,Kuala Lumpur
2021-12-23,Kuala Lumpur,2.0,Kuala Lumpur
2021-12-24,Kuala Lumpur,1.0,Kuala Lumpur
2021-12-25,Kuala Lumpur,-9.0,Kuala Lumpur
2021-12-26,Kuala Lumpur,6.0,Kuala Lumpur
2021-12-27,Kuala Lumpur,3.0,Kuala Lumpur
2021-12-28,Kuala Lumpur,3.0,Kuala Lumpur
2021-12-29,Kuala Lumpur,1.0,Kuala Lumpur
2021-12-30,Kuala Lumpur,3.0,Kuala Lumpur
2021-12-31,Kuala Lumpur,9.0,Kuala Lumpur
2022-01-01,Kuala Lumpur,-11.0,Kuala Lumpur
2022-01-02,Kuala Lumpur,3.0,Kuala Lumpur
2022-01-03,Kuala Lumpur,-1.0,Kuala Lumpur
2022-01-04,Kuala Lumpur,1.0,Kuala Lumpur
2022-01-05,Kuala Lumpur,2.0,Kuala Lumpur
2022-01-06,Kuala Lumpur,-2.0,Kuala Lumpur
2022-01-07,Kuala Lumpur,-3.0,Kuala Lumpur
2022-01-08,Kuala Lumpur,5.0,Kuala Lumpur
2022-01-09,Kuala Lumpur,8.0,Kuala Lumpur
2022-01-10,Kuala Lumpur,7.000000000000001,Kuala Lumpur
2022-01-11,Kuala Lumpur,5.0,Kuala Lumpur
2022-01-12,Kuala Lumpur,3.0,Kuala Lumpur
2022-01-13,Kuala Lumpur,-1.0,Kuala Lumpur
2022-01-14,Kuala Lumpur,-2.0,Kuala Lumpur
2022-01-15,Kuala Lumpur,2.0,Kuala Lumpur
2022-01-16,Kuala Lumpur,7.000000000000001,Kuala Lumpur
2022-01-17,Kuala Lumpur,10.0,Kuala Lumpur
2022-01-18,Kuala Lumpur,-5.0,Kuala Lumpur
2022-01-19,Kuala Lumpur,8.0,Kuala Lumpur
2022-01-20,Kuala Lumpur,3.0,Kuala Lumpur
2022-01-21,Kuala Lumpur,3.0,Kuala Lumpur
2022-01-22,Kuala Lumpur,8.0,Kuala Lumpur
2022-01-23,Kuala Lumpur,8.0,Kuala Lumpur
2022-01-24,Kuala Lumpur,8.0,Kuala Lumpur
2022-01-25,Kuala Lumpur,12.0,Kuala Lumpur
2022-01-26,Kuala Lumpur,10.0,Kuala Lumpur
2020-03-01,Petaling Jaya,4.0,Selangor
2020-03-02,Petaling Jaya,1.0,Selangor
2020-03-03,Petaling Jaya,-1.0,Selangor
2020-03-04,Petaling Jaya,-3.0,Selangor
2020-03-05,Petaling Jaya,1.0,Selangor
2020-03-06,Petaling Jaya,-2.0,Selangor
2020-03-07,Petaling Jaya,-2.0,Selangor
2020-03-08,Petaling Jaya,-2.0,Selangor
2020-03-09,Petaling Jaya,0.0,Selangor
2020-03-10,Petaling Jaya,-2.0,Selangor
2020-03-11,Petaling Jaya,-5.0,Selangor
2020-03-12,Petaling Jaya,-6.0,Selangor
2020-03-13,Petaling Jaya,-9.0,Selangor
2020-03-14,Petaling Jaya,-14.000000000000002,Selangor
2020-03-15,Petaling Jaya,-10.0,Selangor
2020-03-16,Petaling Jaya,-11.0,Selangor
2020-03-17,Petaling Jaya,-6.0,Selangor
2020-03-18,Petaling Jaya,-63.0,Selangor
2020-03-19,Petaling Jaya,-74.0,Selangor
2020-03-20,Petaling Jaya,-78.0,Selangor
2020-03-21,Petaling Jaya,-81.0,Selangor
2020-03-22,Petaling Jaya,-88.0,Selangor
2020-03-23,Petaling Jaya,-84.0,Selangor
2020-03-24,Petaling Jaya,-83.0,Selangor
2020-03-25,Petaling Jaya,-82.0,Selangor
2020-03-26,Petaling Jaya,-80.0,Selangor
2020-03-27,Petaling Jaya,-82.0,Selangor
2020-03-28,Petaling Jaya,-85.0,Selangor
2020-03-29,Petaling Jaya,-87.0,Selangor
2020-03-30,Petaling Jaya,-79.0,Selangor
2020-03-31,Petaling Jaya,-79.0,Selangor
2020-04-01,Petaling Jaya,-81.0,Selangor
2020-04-02,Petaling Jaya,-83.0,Selangor
2020-04-03,Petaling Jaya,-83.0,Selangor
2020-04-04,Petaling Jaya,-85.0,Selangor
2020-04-05,Petaling Jaya,-88.0,Selangor
2020-04-06,Petaling Jaya,-82.0,Selangor
2020-04-07,Petaling Jaya,-84.0,Selangor
2020-04-08,Petaling Jaya,-87.0,Selangor
2020-04-09,Petaling Jaya,-82.0,Selangor
2020-04-10,Petaling Jaya,-84.0,Selangor
2020-04-11,Petaling Jaya,-83.0,Selangor
2020-04-12,Petaling Jaya,-88.0,Selangor
2020-04-13,Petaling Jaya,-81.0,Selangor
2020-04-14,Petaling Jaya,-79.0,Selangor
2020-04-15,Petaling Jaya,-81.0,Selangor
2020-04-16,Petaling Jaya,-81.0,Selangor
2020-04-17,Petaling Jaya,-83.0,Selangor
2020-04-18,Petaling Jaya,-86.0,Selangor
2020-04-19,Petaling Jaya,-87.0,Selangor
2020-04-20,Petaling Jaya,-80.0,Selangor
2020-04-21,Petaling Jaya,-81.0,Selangor
2020-04-22,Petaling Jaya,-82.0,Selangor
2020-04-23,Petaling Jaya,-80.0,Selangor
2020-04-24,Petaling Jaya,-85.0,Selangor
2020-04-25,Petaling Jaya,-84.0,Selangor
2020-04-26,Petaling Jaya,-85.0,Selangor
2020-04-27,Petaling Jaya,-79.0,Selangor
2020-04-28,Petaling Jaya,-77.0,Selangor
2020-04-29,Petaling Jaya,-78.0,Selangor
2020-04-30,Petaling Jaya,-78.0,Selangor
2020-05-01,Petaling Jaya,-86.0,Selangor
2020-05-02,Petaling Jaya,-77.0,Selangor
2020-05-03,Petaling Jaya,-79.0,Selangor
2020-05-04,Petaling Jaya,-62.0,Selangor
2020-05-05,Petaling Jaya,-64.0,Selangor
2020-05-06,Petaling Jaya,-63.0,Selangor
2020-05-07,Petaling Jaya,-73.0,Selangor
2020-05-08,Petaling Jaya,-61.0,Selangor
2020-05-09,Petaling Jaya,-62.0,Selangor
2020-05-10,Petaling Jaya,-66.0,Selangor
2020-05-11,Petaling Jaya,-64.0,Selangor
2020-05-12,Petaling Jaya,-54.0,Selangor
2020-05-13,Petaling Jaya,-47.0,Selangor
2020-05-14,Petaling Jaya,-52.0,Selangor
2020-05-15,Petaling Jaya,-55.00000000000001,Selangor
2020-05-16,Petaling Jaya,-55.00000000000001,Selangor
2020-05-17,Petaling Jaya,-61.0,Selangor
2020-05-18,Petaling Jaya,-43.0,Selangor
2020-05-19,Petaling Jaya,-46.0,Selangor
2020-05-20,Petaling Jaya,-41.0,Selangor
2020-05-21,Petaling Jaya,-43.0,Selangor
2020-05-22,Petaling Jaya,-49.0,Selangor
2020-05-23,Petaling Jaya,-54.0,Selangor
2020-05-24,Petaling Jaya,-59.0,Selangor
2020-05-25,Petaling Jaya,-52.0,Selangor
2020-05-26,Petaling Jaya,-56.00000000000001,Selangor
2020-05-27,Petaling Jaya,-41.0,Selangor
2020-05-28,Petaling Jaya,-43.0,Selangor
2020-05-29,Petaling Jaya,-47.0,Selangor
2020-05-30,Petaling Jaya,-49.0,Selangor
2020-05-31,Petaling Jaya,-51.0,Selangor
2020-06-01,Petaling Jaya,-36.0,Selangor
2020-06-02,Petaling Jaya,-38.0,Selangor
2020-06-03,Petaling Jaya,-35.0,Selangor
2020-06-04,Petaling Jaya,-44.0,Selangor
2020-06-05,Petaling Jaya,-39.0,Selangor
2020-06-06,Petaling Jaya,-40.0,Selangor
2020-06-07,Petaling Jaya,-44.0,Selangor
2020-06-08,Petaling Jaya,-44.0,Selangor
2020-06-09,Petaling Jaya,-33.0,Selangor
2020-06-10,Petaling Jaya,-29.0,Selangor
2020-06-11,Petaling Jaya,-27.0,Selangor
2020-06-12,Petaling Jaya,-27.0,Selangor
2020-06-13,Petaling Jaya,-30.0,Selangor
2020-06-14,Petaling Jaya,-22.0,Selangor
2020-06-15,Petaling Jaya,-22.0,Selangor
2020-06-16,Petaling Jaya,-24.0,Selangor
2020-06-17,Petaling Jaya,-22.0,Selangor
2020-06-18,Petaling Jaya,-25.0,Selangor
2020-06-19,Petaling Jaya,-25.0,Selangor
2020-06-20,Petaling Jaya,-32.0,Selangor
2020-06-21,Petaling Jaya,-14.000000000000002,Selangor
2020-06-22,Petaling Jaya,-14.000000000000002,Selangor
2020-06-23,Petaling Jaya,-17.0,Selangor
2020-06-24,Petaling Jaya,-18.0,Selangor
2020-06-25,Petaling Jaya,-18.0,Selangor
2020-06-26,Petaling Jaya,-22.0,Selangor
2020-06-27,Petaling Jaya,-15.0,Selangor
2020-06-28,Petaling Jaya,-12.0,Selangor
2020-06-29,Petaling Jaya,-12.0,Selangor
2020-06-30,Petaling Jaya,-11.0,Selangor
2020-07-01,Petaling Jaya,-13.0,Selangor
2020-07-02,Petaling Jaya,-14.000000000000002,Selangor
2020-07-03,Petaling Jaya,-16.0,Selangor
2020-07-04,Petaling Jaya,-11.0,Selangor
2020-07-05,Petaling Jaya,-15.0,Selangor
2020-07-06,Petaling Jaya,-6.0,Selangor
2020-07-07,Petaling Jaya,-11.0,Selangor
2020-07-08,Petaling Jaya,-8.0,Selangor
2020-07-09,Petaling Jaya,-13.0,Selangor
2020-07-10,Petaling Jaya,-13.0,Selangor
2020-07-11,Petaling Jaya,-6.0,Selangor
2020-07-12,Petaling Jaya,-6.0,Selangor
2020-07-13,Petaling Jaya,-7.000000000000001,Selangor
2020-07-14,Petaling Jaya,-17.0,Selangor
2020-07-15,Petaling Jaya,-13.0,Selangor
