date,state,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential
2021-10-15,Johor,-33.0,6.0,-15.0,-25.0,-25.0,15.0
2021-10-16,Johor,-35.0,4.0,-8.0,-22.0,-24.0,13.0
2021-10-17,Johor,-35.0,0.0,-8.0,-30.0,-30.0,13.0
2021-10-18,Johor,-29.0,12.0,-2.0,-20.0,-30.0,15.0
2021-10-19,Johor,-26.0,18.0,15.0,-21.0,-47.0,19.0
2021-10-20,Johor,-33.0,4.0,-29.0,-26.0,-27.0,16.0
2021-10-21,Johor,-32.0,7.0,-16.0,-29.0,-27.0,16.0
2021-10-22,Johor,-34.0,3.0,-22.0,-27.0,-24.0,16.0
2021-10-23,Johor,-35.0,3.0,-18.0,-25.0,-22.0,14.0
2021-10-24,Johor,-34.0,1.0,-10.0,-29.0,-27.0,12.0
2021-10-25,Johor,-28.0,11.0,-12.0,-22.0,-26.0,14.0
2021-10-26,Johor,-28.0,11.0,-11.0,-23.0,-25.0,14.0
2021-10-27,Johor,-26.0,11.0,-18.0,-22.0,-24.0,14.0
2021-10-28,Johor,-27.0,9.0,-14.0,-22.0,-25.0,14.0
2021-10-29,Johor,-28.0,9.0,-13.0,-22.0,-23.0,13.0
2021-10-30,Johor,-30.0,6.0,-13.0,-21.0,-22.0,12.0
2021-10-31,Johor,-29.0,5.0,-9.0,-24.0,-26.0,10.0
2021-11-01,Johor,-26.0,15.0,-16.0,-18.0,-25.0,13.0
2021-11-02,Johor,-26.0,12.0,-21.0,-18.0,-24.0,12.0
2021-11-03,Johor,-19.0,25.0,-13.0,-3.0,-28.0,10.0
2021-11-04,Johor,-16.0,28.0,26.0,-4.0,-60.0,18.0
2021-11-05,Johor,-26.0,9.0,-14.0,-16.0,-31.0,13.0
2021-11-06,Johor,-26.0,10.0,-4.0,-7.0,-27.0,9.0
2021-11-07,Johor,-26.0,10.0,-5.0,-10.0,-31.0,8.0
2021-11-08,Johor,-24.0,19.0,-11.0,-12.0,-25.0,11.0
2021-11-09,Johor,-28.0,11.0,-18.0,-20.0,-22.0,12.0
2021-11-10,Johor,-28.0,6.0,-32.0,-21.0,-22.0,13.0
2021-11-11,Johor,-25.0,13.0,-19.0,-21.0,-22.0,13.0
2021-11-12,Johor,-26.0,11.0,-21.0,-21.0,-22.0,13.0
2021-11-13,Johor,-28.0,9.0,-16.0,-19.0,-21.0,12.0
2021-11-14,Johor,-28.0,6.0,-8.0,-22.0,-21.0,10.0
2020-02-15,Kedah,-6.0,-4.0,-5.0,-4.0,1.0,1.0
2020-02-16,Kedah,-5.0,-4.0,-2.0,-2.0,1.0,1.0
2020-02-17,Kedah,-6.0,-5.0,-2.0,-4.0,2.0,1.0
2020-02-18,Kedah,-8.0,-6.0,-10.0,-12.0,2.0,2.0
2020-02-19,Kedah,-6.0,-5.0,-6.0,-6.0,2.0,1.0
2020-02-20,Kedah,0.0,-3.0,-6.0,-3.0,2.0,0.0
2020-02-21,Kedah,-5.0,-4.0,-5.0,-2.0,3.0,1.0
2020-02-22,Kedah,-6.0,-3.0,0.0,2.0,1.0,0.0
2020-02-23,Kedah,-7.0,-5.0,-3.0,-3.0,1.0,1.0
2020-02-24,Kedah,-2.0,-2.0,-4.0,-1.0,2.0,1.0
2020-02-25,Kedah,-2.0,0.0,-4.0,-10.0,1.0,1.0
2020-02-26,Kedah,-3.0,-2.0,-4.0,-5.0,2.0,1.0
2020-02-27,Kedah,-3.0,-4.0,-3.0,2.0,2.0,0.0
2020-02-28,Kedah,-1.0,-1.0,0.0,3.0,2.0,0.0
2020-02-29,Kedah,5.0,4.0,22.0,6.0,1.0,-1.0
2020-03-01,Kedah,1.0,3.0,3.0,4.0,1.0,0.0
2020-03-02,Kedah,0.0,1.0,-2.0,1.0,2.0,1.0
2020-03-03,Kedah,-2.0,0.0,-5.0,-11.0,2.0,1.0
2020-03-04,Kedah,-2.0,0.0,-4.0,-1.0,3.0,1.0
2020-03-05,Kedah,-3.0,-2.0,-4.0,-4.0,2.0,0.0
2020-03-06,Kedah,-4.0,-1.0,-5.0,2.0,2.0,1.0
2020-03-07,Kedah,0.0,1.0,2.0,-2.0,1.0,0.0
2020-03-08,Kedah,1.0,3.0,3.0,2.0,1.0,0.0
2020-03-09,Kedah,-2.0,-2.0,-4.0,-4.0,2.0,1.0
2020-03-10,Kedah,-4.0,0.0,-6.0,-14.0,2.0,1.0
2020-03-11,Kedah,-4.0,-2.0,-5.0,-6.0,2.0,1.0
2020-03-12,Kedah,-4.0,-2.0,-7.0,0.0,2.0,0.0
2020-03-13,Kedah,-6.0,-3.0,-4.0,4.0,1.0,0.0
2020-03-14,Kedah,-5.0,-3.0,9.0,3.0,-4.0,0.0
2020-03-15,Kedah,1.0,2.0,29.0,11.0,-17.0,-1.0
2020-03-16,Kedah,5.0,21.0,26.0,19.0,-14.0,1.0
2020-03-17,Kedah,4.0,36.0,12.0,33.0,-14.0,0.0
2020-03-18,Kedah,-48.0,-13.0,-12.0,0.0,-48.0,19.0
2020-03-19,Kedah,-62.0,-24.0,-28.0,-46.0,-53.0,27.0
2020-03-20,Kedah,-69.0,-37.0,-43.0,-67.0,-50.0,27.0
2020-03-21,Kedah,-73.0,-39.0,-53.0,-75.0,-49.0,29.0
2020-03-22,Kedah,-80.0,-60.0,-51.0,-84.0,-63.0,33.0
2020-03-23,Kedah,-75.0,-50.0,-39.0,-80.0,-65.0,34.0
2020-03-24,Kedah,-74.0,-48.0,-38.0,-80.0,-64.0,33.0
2020-03-25,Kedah,-73.0,-45.0,-38.0,-80.0,-64.0,33.0
2020-03-26,Kedah,-74.0,-45.0,-43.0,-83.0,-62.0,35.0
2020-03-27,Kedah,-76.0,-51.0,-51.0,-83.0,-54.0,31.0
2020-03-28,Kedah,-78.0,-55.0,-57.0,-85.0,-50.0,32.0
2020-03-29,Kedah,-77.0,-56.0,-52.0,-86.0,-57.0,30.0
2020-03-30,Kedah,-73.0,-48.0,-40.0,-81.0,-61.0,33.0
2020-03-31,Kedah,-72.0,-45.0,-40.0,-80.0,-61.0,32.0
2020-04-01,Kedah,-73.0,-50.0,-40.0,-81.0,-60.0,32.0
2020-04-02,Kedah,-74.0,-50.0,-44.0,-83.0,-60.0,35.0
2020-04-03,Kedah,-77.0,-56.0,-51.0,-84.0,-52.0,32.0
2020-04-04,Kedah,-78.0,-57.0,-57.0,-87.0,-47.0,32.0
2020-04-05,Kedah,-77.0,-57.0,-53.0,-87.0,-54.0,30.0
2020-04-06,Kedah,-70.0,-43.0,-39.0,-82.0,-58.0,32.0
2020-04-07,Kedah,-69.0,-43.0,-37.0,-82.0,-59.0,32.0
2020-04-08,Kedah,-70.0,-45.0,-39.0,-81.0,-59.0,32.0
2020-04-09,Kedah,-70.0,-46.0,-43.0,-84.0,-58.0,34.0
2020-04-10,Kedah,-74.0,-52.0,-50.0,-84.0,-49.0,31.0
2020-04-11,Kedah,-74.0,-52.0,-55.0,-86.0,-44.0,32.0
2020-04-12,Kedah,-72.0,-51.0,-50.0,-86.0,-51.0,29.0
2020-04-13,Kedah,-66.0,-41.0,-37.0,-81.0,-56.0,31.0
2020-04-14,Kedah,-69.0,-45.0,-37.0,-82.0,-56.0,31.0
2020-04-15,Kedah,-71.0,-48.0,-39.0,-80.0,-56.0,33.0
2020-04-16,Kedah,-75.0,-47.0,-39.0,-83.0,-56.0,35.0
2020-04-17,Kedah,-80.0,-56.0,-48.0,-85.0,-47.0,32.0
2020-04-18,Kedah,-80.0,-57.0,-55.0,-86.0,-43.0,32.0
2020-04-19,Kedah,-78.0,-55.0,-49.0,-86.0,-51.0,30.0
2020-04-20,Kedah,-72.0,-43.0,-36.0,-80.0,-53.0,31.0
2020-04-21,Kedah,-72.0,-40.0,-35.0,-81.0,-53.0,30.0
2020-04-22,Kedah,-73.0,-42.0,-36.0,-79.0,-52.0,30.0
2020-04-23,Kedah,-69.0,-32.0,-38.0,-81.0,-52.0,31.0
2020-04-24,Kedah,-79.0,-48.0,-49.0,-86.0,-49.0,32.0
2020-04-25,Kedah,-79.0,-50.0,-56.0,-87.0,-42.0,32.0
2020-04-26,Kedah,-78.0,-50.0,-51.0,-87.0,-54.0,31.0
2020-04-27,Kedah,-72.0,-40.0,-36.0,-81.0,-51.0,31.0
2020-04-28,Kedah,-73.0,-41.0,-36.0,-81.0,-51.0,30.0
2020-04-29,Kedah,-72.0,-40.0,-34.0,-79.0,-50.0,29.0
2020-04-30,Kedah,-71.0,-30.0,-33.0,-80.0,-48.0,31.0
2020-05-01,Kedah,-73.0,-36.0,-41.0,-81.0,-55.0,31.0
2020-05-02,Kedah,-74.0,-40.0,-48.0,-81.0,-38.0,29.0
2020-05-03,Kedah,-73.0,-37.0,-42.0,-81.0,-50.0,28.0
2020-05-04,Kedah,-66.0,-24.0,-28.0,-74.0,-42.0,26.0
2020-05-05,Kedah,-65.0,-23.0,-28.0,-74.0,-42.0,25.0
2020-05-06,Kedah,-59.0,-15.0,-26.0,-68.0,-37.0,23.0
2020-05-07,Kedah,-58.0,-11.0,-27.0,-73.0,-49.0,27.0
2020-05-08,Kedah,-61.0,-22.0,-36.0,-71.0,-25.0,21.0
2020-05-09,Kedah,-60.0,-20.0,-42.0,-71.0,-22.0,20.0
2020-05-10,Kedah,-54.0,-14.0,-35.0,-72.0,-34.0,19.0
2020-05-11,Kedah,-51.0,-4.0,-23.0,-63.0,-36.0,20.0
2020-05-12,Kedah,-55.0,-11.0,-25.0,-65.0,-32.0,20.0
2020-05-13,Kedah,-52.0,-7.0,-23.0,-62.0,-30.0,19.0
2020-05-14,Kedah,-51.0,-7.0,-27.0,-69.0,-29.0,20.0
2020-05-15,Kedah,-52.0,-11.0,-33.0,-69.0,-18.0,16.0
2020-05-16,Kedah,-53.0,-13.0,-41.0,-70.0,-16.0,18.0
2020-05-17,Kedah,-50.0,-8.0,-35.0,-72.0,-30.0,18.0
2020-05-18,Kedah,-43.0,4.0,-20.0,-64.0,-28.0,17.0
2020-05-19,Kedah,-43.0,4.0,-20.0,-61.0,-27.0,16.0
2020-05-20,Kedah,-41.0,3.0,-19.0,-51.0,-28.0,17.0
2020-05-21,Kedah,-42.0,10.0,-21.0,-59.0,-29.0,18.0
2020-05-22,Kedah,-43.0,5.0,-28.0,-65.0,-18.0,15.0
2020-05-23,Kedah,-47.0,5.0,-31.0,-71.0,-27.0,16.0
2020-05-24,Kedah,-66.0,-56.0,10.0,-76.0,-59.0,12.0
2020-05-25,Kedah,-50.0,-19.0,13.0,-71.0,-67.0,21.0
2020-05-26,Kedah,-42.0,-4.0,-4.0,-68.0,-54.0,21.0
2020-05-27,Kedah,-39.0,-1.0,-12.0,-58.0,-38.0,18.0
2020-05-28,Kedah,-42.0,-3.0,-20.0,-62.0,-32.0,19.0
2020-05-29,Kedah,-48.0,-15.0,-29.0,-67.0,-18.0,17.0
2020-05-30,Kedah,-49.0,-17.0,-38.0,-70.0,-11.0,17.0
2020-05-31,Kedah,-45.0,-14.0,-30.0,-67.0,-24.0,15.0
2020-06-01,Kedah,-37.0,0.0,-15.0,-57.0,-22.0,14.0
2020-06-02,Kedah,-37.0,-2.0,-16.0,-58.0,-22.0,14.0
2020-06-03,Kedah,-39.0,-5.0,-16.0,-57.0,-22.0,14.0
2020-06-04,Kedah,-40.0,-3.0,-19.0,-62.0,-21.0,15.0
2020-06-05,Kedah,-42.0,-10.0,-22.0,-62.0,-9.0,13.0
2020-06-06,Kedah,-42.0,-10.0,-28.0,-65.0,-6.0,14.0
2020-06-07,Kedah,-36.0,-5.0,-18.0,-64.0,-23.0,12.0
2020-06-08,Kedah,-30.0,12.0,5.0,-56.0,-55.0,20.0
2020-06-09,Kedah,-32.0,1.0,-9.0,-55.0,-20.0,11.0
2020-06-10,Kedah,-29.0,1.0,-5.0,-40.0,-20.0,11.0
2020-06-11,Kedah,-30.0,2.0,-7.0,-44.0,-20.0,11.0
2020-06-12,Kedah,-35.0,-8.0,-11.0,-40.0,-10.0,8.0
2020-06-13,Kedah,-31.0,-3.0,-7.0,-40.0,-7.0,7.0
2020-06-14,Kedah,-25.0,2.0,3.0,-36.0,-21.0,7.0
2020-06-15,Kedah,-24.0,6.0,7.0,-30.0,-20.0,8.0
2020-06-16,Kedah,-24.0,5.0,5.0,-29.0,-19.0,8.0
2020-06-17,Kedah,-24.0,6.0,4.0,-25.0,-19.0,8.0
2020-06-18,Kedah,-25.0,4.0,-3.0,-30.0,-20.0,9.0
2020-06-19,Kedah,-31.0,-5.0,-10.0,-28.0,-11.0,7.0
2020-06-20,Kedah,-27.0,-1.0,-6.0,-31.0,-8.0,6.0
2020-06-21,Kedah,-22.0,4.0,8.0,-30.0,-41.0,7.0
2020-06-22,Kedah,-16.0,14.0,7.0,-19.0,-30.0,8.0
2020-06-23,Kedah,-17.0,14.0,2.0,-22.0,-20.0,7.0
2020-06-24,Kedah,-24.0,2.0,-3.0,-25.0,-17.0,7.0
2020-06-25,Kedah,-25.0,2.0,-4.0,-30.0,-18.0,8.0
2020-06-26,Kedah,-28.0,-3.0,-7.0,-24.0,-10.0,6.0
2020-06-27,Kedah,-23.0,2.0,-5.0,-25.0,-10.0,5.0
2020-06-28,Kedah,-18.0,4.0,3.0,-24.0,-17.0,4.0
2020-06-29,Kedah,-21.0,6.0,1.0,-24.0,-16.0,6.0
2020-06-30,Kedah,-17.0,9.0,-1.0,-27.0,-15.0,6.0
2020-07-01,Kedah,-22.0,0.0,-9.0,-21.0,-15.0,7.0
2020-07-02,Kedah,-18.0,7.0,-4.0,-24.0,-15.0,7.0
2020-07-03,Kedah,-22.0,0.0,-5.0,-22.0,-9.0,5.0
2020-07-04,Kedah,-17.0,4.0,-4.0,-25.0,-9.0,4.0
2020-07-05,Kedah,-13.0,7.0,3.0,-19.0,-16.0,4.0
2020-07-06,Kedah,-16.0,5.0,2.0,-21.0,-15.0,6.0
2020-07-07,Kedah,-15.0,10.0,3.0,-22.0,-19.0,7.0
2020-07-08,Kedah,-17.0,6.0,-2.0,-18.0,-13.0,6.0
2020-07-09,Kedah,-19.0,4.0,-4.0,-22.0,-13.0,6.0
2020-07-10,Kedah,-22.0,-2.0,-3.0,-19.0,-10.0,5.0
2020-07-11,Kedah,-18.0,2.0,1.0,-19.0,-12.0,5.0
2020-07-12,Kedah,-13.0,6.0,7.0,-17.0,-14.0,4.0
2020-07-13,Kedah,-16.0,7.0,3.0,-18.0,-14.0,6.0
2020-07-14,Kedah,-15.0,10.0,1.0,-24.0,-12.0,5.0
2020-07-15,Kedah,-18.0,1.0,-8.0,-23.0,-11.0,6.0
2020-07-16,Kedah,-23.0,-6.0,-14.0,-29.0,-11.0,7.0
2020-07-17,Kedah,-22.0,-6.0,-4.0,-13.0,-9.0,6.0
2020-07-18,Kedah,-22.0,-6.0,-10.0,-21.0,-8.0,7.0
2020-07-19,Kedah,-14.0,2.0,2.0,-15.0,-11.0,4.0
2020-07-20,Kedah,-19.0,1.0,-8.0,-16.0,-12.0,6.0
2020-07-21,Kedah,-18.0,3.0,-8.0,-25.0,-12.0,6.0
2020-07-22,Kedah,-20.0,-1.0,-12.0,-17.0,-11.0,7.0
2020-07-23,Kedah,-14.0,7.0,-7.0,-18.0,-10.0,5.0
2020-07-24,Kedah,-18.0,0.0,-2.0,-11.0,-8.0,5.0
2020-07-25,Kedah,-12.0,7.0,1.0,-14.0,-8.0,4.0
2020-07-26,Kedah,-9.0,11.0,6.0,-13.0,-11.0,4.0
2020-07-27,Kedah,-12.0,11.0,4.0,-10.0,-12.0,5.0
2020-07-28,Kedah,-12.0,14.0,1.0,-10.0,-12.0,5.0
2020-07-29,Kedah,-4.0,26.0,10.0,23.0,-14.0,2.0
2020-07-30,Kedah,4.0,55.0,24.0,32.0,-33.0,4.0
2020-07-31,Kedah,-30.0,-18.0,53.0,4.0,-55.0,3.0
2020-08-01,Kedah,-17.0,8.0,47.0,5.0,-40.0,2.0
2020-08-02,Kedah,-6.0,18.0,38.0,27.0,-47.0,1.0
2020-08-03,Kedah,-4.0,23.0,23.0,29.0,-24.0,4.0
2020-08-04,Kedah,-11.0,14.0,5.0,2.0,-16.0,5.0
2020-08-05,Kedah,-16.0,3.0,-3.0,-6.0,-13.0,6.0
2020-08-06,Kedah,-20.0,1.0,-7.0,-17.0,-12.0,7.0
2020-08-07,Kedah,-25.0,-7.0,-9.0,-15.0,-9.0,6.0
2020-08-08,Kedah,-25.0,-6.0,-14.0,-25.0,-9.0,7.0
2020-08-09,Kedah,-20.0,-4.0,-9.0,-24.0,-11.0,6.0
2020-08-10,Kedah,-19.0,1.0,-5.0,-21.0,-13.0,6.0
2020-08-11,Kedah,-20.0,-1.0,-8.0,-26.0,-12.0,6.0
2020-08-12,Kedah,-21.0,-2.0,-12.0,-19.0,-11.0,7.0
2020-08-13,Kedah,-24.0,-6.0,-17.0,-26.0,-11.0,7.0
2020-08-14,Kedah,-27.0,-9.0,-15.0,-22.0,-9.0,7.0
2020-08-15,Kedah,-27.0,-9.0,-20.0,-31.0,-8.0,8.0
2020-08-16,Kedah,-25.0,-8.0,-17.0,-31.0,-11.0,7.0
2020-08-17,Kedah,-24.0,-4.0,-13.0,-24.0,-11.0,7.0
2020-08-18,Kedah,-28.0,-6.0,-13.0,-28.0,-10.0,7.0
2020-08-19,Kedah,-26.0,-6.0,-12.0,-10.0,-11.0,5.0
2020-08-20,Kedah,-27.0,-2.0,-5.0,-16.0,-43.0,14.0
2020-08-21,Kedah,-34.0,-14.0,-18.0,-26.0,-14.0,9.0
2020-08-22,Kedah,-34.0,-15.0,-20.0,-30.0,-9.0,8.0
2020-08-23,Kedah,-28.0,-9.0,-14.0,-25.0,-21.0,7.0
2020-08-24,Kedah,-24.0,-2.0,-13.0,-17.0,-20.0,7.0
2020-08-25,Kedah,-24.0,-1.0,-15.0,-29.0,-10.0,6.0
2020-08-26,Kedah,-25.0,-2.0,-15.0,-22.0,-9.0,6.0
2020-08-27,Kedah,-26.0,-4.0,-19.0,-26.0,-9.0,6.0
2020-08-28,Kedah,-30.0,-11.0,-21.0,-19.0,-9.0,7.0
2020-08-29,Kedah,-28.0,-8.0,-21.0,-22.0,-9.0,7.0
2020-08-30,Kedah,-21.0,-4.0,-6.0,-25.0,-15.0,4.0
2020-08-31,Kedah,-19.0,9.0,11.0,5.0,-61.0,13.0
2020-09-01,Kedah,-21.0,4.0,-10.0,-14.0,-13.0,5.0
2020-09-02,Kedah,-25.0,-5.0,-15.0,-22.0,-11.0,7.0
2020-09-03,Kedah,-28.0,-11.0,-23.0,-28.0,-10.0,8.0
2020-09-04,Kedah,-31.0,-11.0,-27.0,-24.0,-10.0,8.0
2020-09-05,Kedah,-28.0,-6.0,-24.0,-28.0,-9.0,7.0
2020-09-06,Kedah,-23.0,-3.0,-19.0,-27.0,-11.0,6.0
2020-09-07,Kedah,-23.0,-2.0,-13.0,-21.0,-12.0,6.0
2020-09-08,Kedah,-23.0,0.0,-13.0,-23.0,-12.0,6.0
2020-09-09,Kedah,-27.0,-6.0,-16.0,-21.0,-11.0,7.0
2020-09-10,Kedah,-29.0,-4.0,-24.0,-24.0,-12.0,6.0
2020-09-11,Kedah,-42.0,-20.0,-30.0,-36.0,-17.0,11.0
2020-09-12,Kedah,-42.0,-20.0,-33.0,-46.0,-18.0,12.0
2020-09-13,Kedah,-35.0,-11.0,-24.0,-42.0,-24.0,10.0
2020-09-14,Kedah,-33.0,-11.0,-15.0,-37.0,-21.0,11.0
2020-09-15,Kedah,-31.0,-8.0,-16.0,-35.0,-22.0,10.0
2020-09-16,Kedah,-32.0,-3.0,-4.0,-27.0,-59.0,19.0
2020-09-17,Kedah,-38.0,-17.0,-26.0,-41.0,-22.0,14.0
2020-09-18,Kedah,-45.0,-28.0,-38.0,-37.0,-16.0,15.0
2020-09-19,Kedah,-39.0,-15.0,-31.0,-40.0,-16.0,12.0
2020-09-20,Kedah,-36.0,-13.0,-29.0,-40.0,-22.0,13.0
2020-09-21,Kedah,-33.0,-11.0,-19.0,-32.0,-21.0,12.0
2020-09-22,Kedah,-37.0,-11.0,-24.0,-40.0,-21.0,12.0
2020-09-23,Kedah,-38.0,-12.0,-26.0,-30.0,-19.0,13.0
2020-09-24,Kedah,-37.0,-12.0,-31.0,-33.0,-19.0,13.0
2020-09-25,Kedah,-42.0,-17.0,-35.0,-26.0,-14.0,13.0
2020-09-26,Kedah,-28.0,-3.0,-24.0,-25.0,-10.0,8.0
2020-09-27,Kedah,-23.0,-2.0,-19.0,-24.0,-11.0,7.0
2020-09-28,Kedah,-23.0,0.0,-20.0,-19.0,-11.0,8.0
2020-09-29,Kedah,-22.0,4.0,-21.0,-25.0,-11.0,7.0
2020-09-30,Kedah,-24.0,2.0,-24.0,-18.0,-11.0,6.0
2020-10-01,Kedah,-27.0,-3.0,-33.0,-22.0,-11.0,5.0
2020-10-02,Kedah,-33.0,-8.0,-37.0,-18.0,-14.0,6.0
2020-10-03,Kedah,-32.0,-6.0,-36.0,-27.0,-16.0,7.0
2020-10-04,Kedah,-28.0,-4.0,-31.0,-30.0,-15.0,5.0
2020-10-05,Kedah,-29.0,-3.0,-30.0,-27.0,-15.0,6.0
2020-10-06,Kedah,-29.0,0.0,-31.0,-32.0,-14.0,6.0
2020-10-07,Kedah,-33.0,-10.0,-35.0,-33.0,-13.0,8.0
2020-10-08,Kedah,-30.0,-6.0,-33.0,-31.0,-12.0,9.0
2020-10-09,Kedah,-32.0,-8.0,-31.0,-28.0,-12.0,8.0
2020-10-10,Kedah,-31.0,-6.0,-31.0,-35.0,-14.0,10.0
2020-10-11,Kedah,-27.0,-3.0,-24.0,-35.0,-13.0,8.0
2020-10-12,Kedah,-28.0,-4.0,-25.0,-31.0,-13.0,9.0
2020-10-13,Kedah,-29.0,-3.0,-30.0,-33.0,-14.0,9.0
2020-10-14,Kedah,-26.0,-3.0,-27.0,-33.0,-11.0,9.0
2020-10-15,Kedah,-28.0,-7.0,-35.0,-36.0,-11.0,9.0
2020-10-16,Kedah,-32.0,-8.0,-37.0,-35.0,-11.0,10.0
2020-10-17,Kedah,-31.0,-6.0,-33.0,-39.0,-12.0,10.0
2020-10-18,Kedah,-27.0,-5.0,-29.0,-43.0,-12.0,9.0
2020-10-19,Kedah,-26.0,-5.0,-29.0,-37.0,-11.0,9.0
2020-10-20,Kedah,-26.0,-1.0,-29.0,-38.0,-11.0,8.0
2020-10-21,Kedah,-26.0,-3.0,-29.0,-31.0,-10.0,8.0
2020-10-22,Kedah,-27.0,-4.0,-31.0,-35.0,-10.0,8.0
2020-10-23,Kedah,-27.0,-2.0,-28.0,-32.0,-10.0,7.0
2020-10-24,Kedah,-27.0,-1.0,-27.0,-36.0,-11.0,8.0
2020-10-25,Kedah,-23.0,0.0,-25.0,-39.0,-11.0,7.0
2020-10-26,Kedah,-20.0,6.0,-26.0,-33.0,-12.0,7.0
2020-10-27,Kedah,-18.0,11.0,-22.0,-31.0,-11.0,6.0
2020-10-28,Kedah,-18.0,5.0,-23.0,-12.0,-10.0,4.0
2020-10-29,Kedah,-19.0,11.0,-17.0,-17.0,-48.0,12.0
2020-10-30,Kedah,-25.0,-2.0,-27.0,-24.0,-18.0,6.0
2020-10-31,Kedah,-26.0,-1.0,-27.0,-22.0,-14.0,6.0
2020-11-01,Kedah,-21.0,2.0,-29.0,-28.0,-13.0,7.0
2020-11-02,Kedah,-22.0,1.0,-32.0,-27.0,-12.0,8.0
2020-11-03,Kedah,-23.0,2.0,-34.0,-33.0,-11.0,8.0
2020-11-04,Kedah,-22.0,0.0,-30.0,-25.0,-10.0,8.0
2020-11-05,Kedah,-25.0,-4.0,-30.0,-29.0,-10.0,8.0
2020-11-06,Kedah,-27.0,-3.0,-28.0,-25.0,-11.0,9.0
2020-11-07,Kedah,-24.0,3.0,-27.0,-28.0,-11.0,9.0
2020-11-08,Kedah,-11.0,17.0,-18.0,-10.0,-9.0,2.0
2020-11-09,Kedah,-40.0,-11.0,-34.0,-42.0,-26.0,18.0
2020-11-10,Kedah,-36.0,-3.0,-34.0,-47.0,-25.0,17.0
2020-11-11,Kedah,-37.0,-9.0,-35.0,-45.0,-24.0,18.0
2020-11-12,Kedah,-36.0,-5.0,-38.0,-49.0,-25.0,18.0
2020-11-13,Kedah,-44.0,-12.0,-44.0,-52.0,-22.0,19.0
2020-11-14,Kedah,-45.0,-15.0,-43.0,-61.0,-31.0,21.0
2020-11-15,Kedah,-40.0,-13.0,-39.0,-59.0,-30.0,18.0
2020-11-16,Kedah,-33.0,-2.0,-28.0,-45.0,-30.0,17.0
2020-11-17,Kedah,-34.0,-4.0,-30.0,-47.0,-26.0,16.0
2020-11-18,Kedah,-37.0,-11.0,-33.0,-43.0,-23.0,17.0
2020-11-19,Kedah,-37.0,-10.0,-39.0,-51.0,-23.0,18.0
2020-11-20,Kedah,-40.0,-10.0,-39.0,-51.0,-15.0,16.0
2020-11-21,Kedah,-42.0,-17.0,-45.0,-54.0,-12.0,18.0
2020-11-22,Kedah,-32.0,-8.0,-36.0,-51.0,-22.0,15.0
2020-11-23,Kedah,-29.0,-3.0,-28.0,-40.0,-22.0,14.0
2020-11-24,Kedah,-27.0,0.0,-27.0,-38.0,-22.0,13.0
2020-11-25,Kedah,-26.0,2.0,-27.0,-33.0,-20.0,13.0
2020-11-26,Kedah,-27.0,1.0,-30.0,-35.0,-19.0,14.0
2020-11-27,Kedah,-33.0,-6.0,-30.0,-38.0,-15.0,12.0
2020-11-28,Kedah,-36.0,-12.0,-37.0,-44.0,-13.0,14.0
2020-11-29,Kedah,-26.0,0.0,-26.0,-42.0,-21.0,12.0
2020-11-30,Kedah,-23.0,3.0,-23.0,-32.0,-21.0,13.0
2020-12-01,Kedah,-24.0,5.0,-27.0,-35.0,-21.0,13.0
2020-12-02,Kedah,-23.0,3.0,-23.0,-31.0,-19.0,13.0
2020-12-03,Kedah,-26.0,-1.0,-30.0,-32.0,-19.0,14.0
2020-12-04,Kedah,-28.0,-3.0,-27.0,-30.0,-14.0,12.0
2020-12-05,Kedah,-28.0,-4.0,-28.0,-37.0,-11.0,12.0
2020-12-06,Kedah,-23.0,-1.0,-23.0,-35.0,-21.0,11.0
2020-12-07,Kedah,-18.0,5.0,-17.0,-21.0,-21.0,10.0
2020-12-08,Kedah,-19.0,7.0,-16.0,-22.0,-19.0,10.0
2020-12-09,Kedah,-21.0,3.0,-12.0,-9.0,-18.0,11.0
2020-12-10,Kedah,-21.0,2.0,-11.0,-10.0,-19.0,12.0
2020-12-11,Kedah,-24.0,-2.0,-4.0,2.0,-14.0,10.0
2020-12-12,Kedah,-25.0,-4.0,-4.0,-8.0,-14.0,10.0
2020-12-13,Kedah,-15.0,6.0,10.0,-1.0,-22.0,8.0
2020-12-14,Kedah,-17.0,6.0,-1.0,0.0,-21.0,11.0
2020-12-15,Kedah,-18.0,7.0,-3.0,-6.0,-20.0,11.0
2020-12-16,Kedah,-18.0,6.0,-5.0,0.0,-18.0,11.0
2020-12-17,Kedah,-18.0,7.0,-11.0,-2.0,-19.0,12.0
2020-12-18,Kedah,-25.0,-2.0,-12.0,6.0,-14.0,10.0
2020-12-19,Kedah,-18.0,5.0,4.0,10.0,-12.0,8.0
2020-12-20,Kedah,-11.0,8.0,18.0,9.0,-25.0,7.0
2020-12-21,Kedah,-9.0,14.0,17.0,17.0,-23.0,9.0
2020-12-22,Kedah,-9.0,16.0,16.0,11.0,-21.0,9.0
2020-12-23,Kedah,-10.0,14.0,15.0,24.0,-20.0,9.0
2020-12-24,Kedah,-7.0,18.0,19.0,28.0,-23.0,8.0
2020-12-25,Kedah,-10.0,14.0,31.0,35.0,-41.0,9.0
2020-12-26,Kedah,-19.0,0.0,18.0,21.0,-21.0,8.0
