date,state,driving,transit,walking
2020-01-13,Johor,0.0,,
2020-01-14,Johor,-1.3100000000000025,,
2020-01-15,Johor,3.7600000000000047,,
2020-01-16,Johor,8.829999999999998,,
2020-01-17,Johor,33.24000000000001,,
2020-01-18,Johor,44.08000000000001,,
2020-01-19,Johor,14.760000000000005,,
2020-01-20,Johor,2.730000000000004,,
2020-01-21,Johor,9.269999999999996,,
2020-01-22,Johor,23.700000000000006,,
2020-01-23,Johor,39.22999999999999,,
2020-01-24,Johor,40.44,,
2020-01-25,Johor,23.34999999999999,,
2020-01-26,Johor,27.0,,
2020-01-27,Johor,34.28,,
2020-01-28,Johor,8.409999999999998,,
2020-01-29,Johor,-0.6800000000000068,,
2020-01-30,Johor,0.8199999999999932,,
2020-01-31,Johor,22.95999999999999,,
2020-02-01,Johor,25.95999999999999,,
2020-02-02,Johor,8.799999999999997,,
2020-02-03,Johor,-0.75,,
2020-02-04,Johor,-2.4699999999999993,,
2020-02-05,Johor,-1.7199999999999989,,
2020-02-06,Johor,2.0400000000000063,,
2020-02-07,Johor,31.409999999999997,,
2020-02-08,Johor,33.370000000000005,,
2020-02-09,Johor,4.769999999999996,,
2020-02-10,Johor,-0.730000000000004,,
2020-02-11,Johor,-6.079999999999997,,
2020-02-12,Johor,-0.37999999999999545,,
2020-02-13,Johor,8.409999999999998,,
2020-02-14,Johor,36.91,,
2020-02-15,Johor,33.09,,
2020-02-16,Johor,4.530000000000001,,
2020-02-17,Johor,-5.799999999999998,,
2020-02-18,Johor,-5.989999999999995,,
2020-02-19,Johor,0.3400000000000034,,
2020-02-20,Johor,1.9699999999999989,,
2020-02-21,Johor,32.370000000000005,,
2020-02-22,Johor,39.97999999999999,,
2020-02-23,Johor,8.280000000000001,,
2020-02-24,Johor,1.6299999999999957,,
2020-02-25,Johor,1.3100000000000025,,
2020-02-26,Johor,-1.4699999999999989,,
2020-02-27,Johor,8.620000000000005,,
2020-02-28,Johor,41.25999999999999,,
2020-02-29,Johor,45.61000000000002,,
2020-03-01,Johor,20.89,,
2020-03-02,Johor,-0.18999999999999773,,
2020-03-03,Johor,3.620000000000005,,
2020-03-04,Johor,-1.8100000000000025,,
2020-03-05,Johor,8.459999999999994,,
2020-03-06,Johor,42.56,,
2020-03-07,Johor,50.12999999999999,,
2020-03-08,Johor,16.11,,
2020-03-09,Johor,-1.4899999999999949,,
2020-03-10,Johor,-2.200000000000003,,
2020-03-11,Johor,-3.0900000000000034,,
2020-03-12,Johor,6.019999999999996,,
2020-03-13,Johor,32.370000000000005,,
2020-03-14,Johor,36.22,,
2020-03-15,Johor,8.959999999999994,,
2020-03-16,Johor,-8.959999999999994,,
2020-03-17,Johor,8.159999999999998,,
2020-03-18,Johor,-48.63,,
2020-03-19,Johor,-57.97,,
2020-03-20,Johor,-62.99,,
2020-03-21,Johor,-70.1,,
2020-03-22,Johor,-72.32,,
2020-03-23,Johor,-71.39,,
2020-03-24,Johor,-70.43,,
2020-03-25,Johor,-68.02,,
2020-03-26,Johor,-66.52000000000001,,
2020-03-27,Johor,-67.74000000000001,,
2020-03-28,Johor,-65.50999999999999,,
2020-03-29,Johor,-67.02000000000001,,
2020-03-30,Johor,-64.16,,
2020-03-31,Johor,-64.24000000000001,,
2020-04-01,Johor,-59.88,,
2020-04-02,Johor,-62.65,,
2020-04-03,Johor,-65.08,,
2020-04-04,Johor,-65.17,,
2020-04-05,Johor,-61.95,,
2020-04-06,Johor,-61.96,,
2020-04-07,Johor,-61.19,,
2020-04-08,Johor,-61.45,,
2020-04-09,Johor,-61.43,,
2020-04-10,Johor,-57.96,,
2020-04-11,Johor,-61.04,,
2020-04-12,Johor,-58.0,,
2020-04-13,Johor,-58.23,,
2020-04-14,Johor,-55.82,,
2020-04-15,Johor,-56.17,,
2020-04-16,Johor,-58.25,,
2020-04-17,Johor,-59.96,,
2020-04-18,Johor,-61.89,,
2020-04-19,Johor,-62.21,,
2020-04-20,Johor,-58.96,,
2020-04-21,Johor,-59.56,,
2020-04-22,Johor,-55.72,,
2020-04-23,Johor,-66.05,,
2020-04-24,Johor,-61.38,,
2020-04-25,Johor,-60.19,,
2020-04-26,Johor,-56.78,,
2020-04-27,Johor,-56.43,,
2020-04-28,Johor,-55.18,,
2020-04-29,Johor,-55.7,,
2020-04-30,Johor,-56.44,,
2020-05-01,Johor,-53.97,,
2020-05-02,Johor,-55.75,,
2020-05-03,Johor,-50.52,,
2020-05-04,Johor,-47.24,,
2020-05-05,Johor,-41.61,,
2020-05-06,Johor,-39.66,,
2020-05-07,Johor,-36.87,,
2020-05-08,Johor,-36.71,,
2020-05-09,Johor,-32.260000000000005,,
2020-05-10,Johor,-34.989999999999995,,
2020-05-13,Johor,-30.659999999999997,,
2020-05-14,Johor,-26.64,,
2020-05-15,Johor,-24.94,,
2020-05-16,Johor,-22.22,,
2020-05-17,Johor,-24.03,,
2020-05-18,Johor,-24.159999999999997,,
2020-05-19,Johor,-21.519999999999996,,
2020-05-20,Johor,-14.329999999999998,,
2020-05-21,Johor,-16.33,,
2020-05-22,Johor,-14.64,,
2020-05-23,Johor,-27.739999999999995,,
2020-05-24,Johor,-41.8,,
2020-05-25,Johor,-33.39,,
2020-05-26,Johor,-25.379999999999995,,
2020-05-27,Johor,-24.989999999999995,,
2020-05-28,Johor,-30.42,,
2020-05-29,Johor,-20.510000000000005,,
2020-05-30,Johor,-17.569999999999993,,
2020-05-31,Johor,-22.06999999999999,,
2020-06-01,Johor,-19.97,,
2020-06-02,Johor,-22.200000000000006,,
2020-06-03,Johor,-19.67,,
2020-06-04,Johor,-17.159999999999997,,
2020-06-05,Johor,-10.549999999999997,,
2020-06-06,Johor,-7.400000000000006,,
2020-06-07,Johor,-10.540000000000006,,
2020-06-08,Johor,-7.180000000000009,,
2020-06-09,Johor,-6.9099999999999975,,
2020-06-10,Johor,-4.060000000000001,,
2020-06-11,Johor,-6.030000000000001,,
2020-06-12,Johor,2.519999999999996,,
2020-06-13,Johor,4.849999999999994,,
2020-06-14,Johor,3.0999999999999943,,
2020-06-15,Johor,-6.560000000000002,,
2020-06-16,Johor,-6.670000000000003,,
2020-06-17,Johor,-3.5699999999999936,,
2020-06-18,Johor,-3.219999999999999,,
2020-06-19,Johor,1.019999999999996,,
2020-06-20,Johor,3.4399999999999977,,
2020-06-21,Johor,-0.9599999999999936,,
2020-06-22,Johor,-4.790000000000006,,
2020-06-23,Johor,-6.6400000000000015,,
2020-06-24,Johor,-5.819999999999991,,
2020-06-25,Johor,-1.6200000000000043,,
2020-06-26,Johor,4.019999999999996,,
2020-06-27,Johor,10.150000000000006,,
2020-06-28,Johor,3.6899999999999977,,
2020-06-29,Johor,-1.7600000000000051,,
2020-06-30,Johor,0.1599999999999966,,
2020-07-01,Johor,-0.4200000000000017,,
2020-07-02,Johor,3.0,,
2020-07-03,Johor,13.939999999999998,,
2020-07-04,Johor,20.799999999999994,,
2020-07-05,Johor,9.989999999999997,,
2020-07-06,Johor,-2.2199999999999993,,
2020-07-07,Johor,-0.4099999999999966,,
2020-07-08,Johor,-0.15000000000000568,,
2020-07-09,Johor,4.180000000000007,,
2020-07-10,Johor,55.37000000000001,,
2020-07-11,Johor,27.03,,
2020-07-12,Johor,12.049999999999995,,
2020-07-13,Johor,1.3900000000000006,,
2020-07-14,Johor,5.459999999999994,,
2020-07-15,Johor,10.819999999999993,,
2020-07-16,Johor,8.0,,
2020-07-17,Johor,17.459999999999994,,
2020-07-18,Johor,22.86,,
2020-07-19,Johor,8.549999999999997,,
2020-07-20,Johor,0.6099999999999994,,
2020-07-21,Johor,-6.510000000000005,,
2020-07-22,Johor,-0.8199999999999932,,
2020-07-23,Johor,2.950000000000003,,
2020-07-24,Johor,16.810000000000002,,
2020-07-25,Johor,17.379999999999995,,
2020-07-26,Johor,0.6299999999999955,,
2020-07-27,Johor,-5.650000000000006,,
2020-07-28,Johor,-1.6599999999999966,,
2020-07-29,Johor,9.540000000000006,,
2020-07-30,Johor,7.469999999999999,,
2020-07-31,Johor,-2.549999999999997,,
2020-08-01,Johor,2.890000000000001,,
2020-08-02,Johor,10.209999999999994,,
2020-08-03,Johor,2.3799999999999955,,
2020-08-04,Johor,1.3100000000000025,,
2020-08-05,Johor,3.2099999999999937,,
2020-08-06,Johor,10.260000000000003,,
2020-08-07,Johor,26.15000000000001,,
2020-08-08,Johor,26.269999999999996,,
2020-08-09,Johor,12.730000000000004,,
2020-08-10,Johor,0.4599999999999938,,
2020-08-11,Johor,1.2300000000000042,,
2020-08-12,Johor,1.7699999999999958,,
2020-08-13,Johor,2.019999999999996,,
2020-08-14,Johor,19.03,,
2020-08-15,Johor,21.36,,
2020-08-16,Johor,6.170000000000003,,
2020-08-17,Johor,-2.2099999999999937,,
2020-08-18,Johor,2.609999999999999,,
2020-08-19,Johor,13.439999999999998,,
2020-08-20,Johor,13.159999999999995,,
2020-08-21,Johor,18.739999999999995,,
2020-08-22,Johor,20.680000000000007,,
2020-08-23,Johor,8.5,,
2020-08-24,Johor,-0.010000000000005116,,
2020-08-25,Johor,0.9099999999999966,,
2020-08-26,Johor,-0.5699999999999932,,
2020-08-27,Johor,5.260000000000005,,
2020-08-28,Johor,25.0,,
2020-08-29,Johor,26.56,,
2020-08-30,Johor,31.120000000000005,,
2020-08-31,Johor,8.069999999999991,,
2020-09-01,Johor,-0.9099999999999966,,
2020-09-02,Johor,-0.1700000000000017,,
2020-09-03,Johor,3.0799999999999983,,
2020-09-04,Johor,16.680000000000007,,
2020-09-05,Johor,19.370000000000005,,
2020-09-06,Johor,3.25,,
2020-09-07,Johor,-3.3199999999999936,,
2020-09-08,Johor,-5.269999999999996,,
2020-09-09,Johor,-7.459999999999994,,
2020-09-10,Johor,2.0799999999999983,,
2020-09-11,Johor,14.450000000000005,,
2020-09-12,Johor,10.049999999999997,,
2020-09-13,Johor,-2.5300000000000007,,
2020-09-14,Johor,-9.079999999999998,,
2020-09-15,Johor,11.650000000000004,,
2020-09-16,Johor,2.4099999999999966,,
2020-09-17,Johor,0.20999999999999375,,
2020-09-18,Johor,10.97,,
2020-09-19,Johor,6.969999999999999,,
2020-09-20,Johor,-4.969999999999999,,
2020-09-21,Johor,-9.799999999999997,,
2020-09-22,Johor,-10.650000000000006,,
2020-09-23,Johor,3.609999999999999,,
2020-09-24,Johor,-5.010000000000005,,
2020-09-25,Johor,0.8199999999999932,,
2020-09-26,Johor,3.0699999999999936,,
2020-09-27,Johor,-9.120000000000003,,
2020-09-28,Johor,-15.709999999999996,,
2020-09-29,Johor,-15.510000000000005,,
2020-09-30,Johor,-9.620000000000003,,
2020-10-01,Johor,-7.400000000000006,,
2020-10-02,Johor,3.4099999999999966,,
2020-10-03,Johor,1.8599999999999992,,
2020-10-04,Johor,-11.579999999999998,,
2020-10-05,Johor,-18.040000000000006,,
2020-10-06,Johor,-20.489999999999995,,
2020-10-07,Johor,-17.819999999999993,,
2020-10-08,Johor,-11.879999999999995,,
2020-10-09,Johor,3.9599999999999937,,
2020-10-10,Johor,1.25,,
2020-10-11,Johor,-11.03,,
2020-10-12,Johor,-18.849999999999994,,
2020-10-13,Johor,-19.269999999999996,,
2020-10-14,Johor,-19.25,,
2020-10-15,Johor,-19.290000000000006,,
2020-10-16,Johor,-8.290000000000006,,
2020-10-17,Johor,-6.969999999999999,,
2020-10-18,Johor,-18.269999999999996,,
2020-10-19,Johor,-27.760000000000005,,
2020-10-20,Johor,-24.549999999999994,,
2020-10-21,Johor,-26.22,,
2020-10-22,Johor,-19.89,,
2020-10-23,Johor,-7.049999999999998,,
2020-10-24,Johor,-10.450000000000003,,
2020-10-25,Johor,-20.230000000000004,,
2020-10-26,Johor,-25.72,,
2020-10-27,Johor,-25.370000000000005,,
2020-10-28,Johor,-14.340000000000005,,
2020-10-29,Johor,-14.819999999999993,,
2020-10-30,Johor,-9.61,,
2020-10-31,Johor,-16.060000000000002,,
2020-11-01,Johor,-19.0,,
2020-11-02,Johor,-27.90000000000001,,
2020-11-03,Johor,-24.40000000000001,,
2020-11-04,Johor,-27.11,,
2020-11-05,Johor,-22.0,,
2020-11-06,Johor,-14.379999999999995,,
2020-11-07,Johor,-4.3799999999999955,,
2020-11-08,Johor,-19.909999999999997,,
2020-11-09,Johor,-44.2,,
2020-11-10,Johor,-38.8,,
2020-11-11,Johor,-40.42,,
2020-11-12,Johor,-39.28,,
2020-11-13,Johor,-31.879999999999995,,
2020-11-14,Johor,-30.700000000000006,,
2020-11-15,Johor,-33.760000000000005,,
2020-11-16,Johor,-37.9,,
2020-11-17,Johor,-34.730000000000004,,
2020-11-18,Johor,-34.040000000000006,,
2020-11-19,Johor,-36.89,,
2020-11-20,Johor,-27.34999999999999,,
2020-11-21,Johor,-21.79000000000001,,
2020-11-22,Johor,-28.61,,
2020-11-23,Johor,-29.049999999999994,,
2020-11-24,Johor,-31.83,,
2020-11-25,Johor,-30.43000000000001,,
2020-11-26,Johor,-27.83,,
2020-11-27,Johor,-17.849999999999994,,
2020-11-28,Johor,-15.64,,
2020-11-29,Johor,-19.89,,
2020-11-30,Johor,-28.760000000000005,,
2020-12-01,Johor,-27.629999999999995,,
2020-12-02,Johor,-28.269999999999996,,
2020-12-03,Johor,-26.010000000000005,,
2020-12-04,Johor,-16.159999999999997,,
2020-12-05,Johor,-12.810000000000002,,
2020-12-06,Johor,-17.42,,
2020-12-07,Johor,-23.40000000000001,,
2020-12-08,Johor,-24.95999999999999,,
2020-12-09,Johor,-22.97,,
2020-12-10,Johor,-21.519999999999996,,
2020-12-11,Johor,-10.329999999999998,,
2020-12-12,Johor,-12.200000000000005,,
2020-12-13,Johor,-16.349999999999994,,
2020-12-14,Johor,-24.06,,
2020-12-15,Johor,-23.340000000000003,,
2020-12-16,Johor,-20.06,,
2020-12-17,Johor,-19.980000000000004,,
2020-12-18,Johor,-13.5,,
2020-12-19,Johor,-8.959999999999994,,
2020-12-20,Johor,-12.620000000000005,,
2020-12-21,Johor,-20.56,,
2020-12-22,Johor,-19.5,,
2020-12-23,Johor,-16.439999999999998,,
2020-12-24,Johor,-5.349999999999994,,
2020-12-25,Johor,-2.4599999999999937,,
2020-12-26,Johor,-12.28,,
2020-12-27,Johor,-16.099999999999994,,
2020-12-28,Johor,-21.5,,
2020-12-29,Johor,-21.180000000000007,,
2020-12-30,Johor,-15.319999999999993,,
2020-12-31,Johor,-8.680000000000009,,
2021-01-01,Johor,-13.090000000000005,,
2021-01-02,Johor,-17.040000000000006,,
2021-01-03,Johor,-22.20999999999999,,
2021-01-04,Johor,-18.92,,
2021-01-05,Johor,-21.31,,
2021-01-06,Johor,-21.81,,
2021-01-07,Johor,-20.94,,
2021-01-08,Johor,-8.900000000000006,,
2021-01-09,Johor,-15.700000000000005,,
2021-01-10,Johor,-18.010000000000005,,
2021-01-11,Johor,-3.390000000000001,,
2021-01-12,Johor,-11.849999999999996,,
2021-01-13,Johor,-49.65,,
2021-01-14,Johor,-52.01,,
2021-01-15,Johor,-47.43,,
2021-01-16,Johor,-51.81,,
2021-01-17,Johor,-47.52,,
2021-01-18,Johor,-47.36,,
2021-01-19,Johor,-39.67,,
2021-01-20,Johor,-43.87,,
2021-01-21,Johor,-47.89,,
2021-01-22,Johor,-43.82,,
2021-01-23,Johor,-43.06,,
2021-01-24,Johor,-47.78,,
2021-01-25,Johor,-44.2,,
2021-01-26,Johor,-45.25,,
2021-01-27,Johor,-44.7,,
2021-01-28,Johor,-46.55,,
2021-01-29,Johor,-38.28,,
2021-01-30,Johor,-40.6,,
2021-01-31,Johor,-43.5,,
2021-02-01,Johor,-43.11,,
2021-02-02,Johor,-41.53,,
2021-02-03,Johor,-41.2,,
2021-02-04,Johor,-38.01,,
2021-02-05,Johor,-34.47,,
2021-02-06,Johor,-34.61,,
2021-02-07,Johor,-33.75,,
2021-02-08,Johor,-35.44,,
2021-02-09,Johor,-34.84,,
2021-02-10,Johor,-35.42,,
2021-02-11,Johor,-40.93,,
2021-02-12,Johor,-40.39,,
2021-02-13,Johor,-36.13,,
2021-02-14,Johor,-33.41,,
2021-02-15,Johor,-40.04,,
2021-02-16,Johor,-39.55,,
2021-02-17,Johor,-37.71,,
2021-02-18,Johor,-27.81999999999999,,
2021-02-19,Johor,-33.56999999999999,,
2021-02-20,Johor,-28.97,,
2021-02-21,Johor,-31.94,,
2021-02-22,Johor,-36.34,,
2021-02-23,Johor,-37.2,,
2021-02-24,Johor,-37.14,,
2021-02-25,Johor,-30.31,,
2021-02-26,Johor,-22.269999999999996,,
2021-02-27,Johor,-17.900000000000006,,
2021-02-28,Johor,-26.03,,
2021-03-01,Johor,-27.40000000000001,,
2021-03-02,Johor,-24.72,,
2021-03-03,Johor,-26.269999999999996,,
2021-03-04,Johor,-18.870000000000005,,
2021-03-05,Johor,-2.2399999999999953,,
2021-03-06,Johor,2.0300000000000007,,
2021-03-07,Johor,-9.590000000000003,,
2021-03-08,Johor,-16.950000000000006,,
2021-03-09,Johor,-17.769999999999996,,
2021-03-10,Johor,-17.040000000000006,,
2021-03-11,Johor,-12.400000000000004,,
2021-03-13,Johor,-2.1599999999999966,,
2021-03-14,Johor,-9.019999999999996,,
2021-03-15,Johor,-16.25,,
2021-03-16,Johor,-16.92,,
2021-03-17,Johor,-17.980000000000004,,
2021-03-18,Johor,-11.810000000000002,,
2021-03-19,Johor,3.1800000000000064,,
2021-03-20,Johor,2.6200000000000045,,
2021-03-21,Johor,-9.299999999999997,,
2021-03-22,Johor,-2.549999999999997,,
2021-03-23,Johor,-9.260000000000003,,
2021-03-24,Johor,-19.459999999999994,,
2021-03-25,Johor,-12.010000000000005,,
2021-03-26,Johor,0.7800000000000011,,
2021-03-27,Johor,0.230000000000004,,
2021-03-28,Johor,-8.810000000000002,,
2021-03-29,Johor,-14.980000000000004,,
2021-03-30,Johor,-11.810000000000002,,
2021-03-31,Johor,-7.719999999999999,,
2021-04-01,Johor,-4.3799999999999955,,
2021-04-02,Johor,11.97,,
2021-04-03,Johor,3.2600000000000047,,
2021-04-04,Johor,-8.239999999999995,,
2021-04-05,Johor,-15.019999999999996,,
2021-04-06,Johor,-14.120000000000005,,
2021-04-07,Johor,-8.209999999999994,,
2021-04-08,Johor,4.060000000000001,,
2021-04-09,Johor,17.980000000000004,,
2021-04-10,Johor,14.760000000000005,,
2021-04-11,Johor,3.3100000000000023,,
2021-04-12,Johor,-21.58,,
2021-04-13,Johor,-29.42,,
2021-04-14,Johor,-29.090000000000003,,
2021-04-15,Johor,-23.90000000000001,,
2021-04-16,Johor,-17.989999999999995,,
2021-04-17,Johor,-16.959999999999994,,
2021-04-18,Johor,-20.879999999999995,,
2021-04-19,Johor,-26.86,,
2021-04-20,Johor,-27.159999999999997,,
2021-04-21,Johor,-28.59999999999999,,
2021-04-22,Johor,-22.620000000000005,,
2021-04-23,Johor,-11.230000000000004,,
2021-04-24,Johor,-11.689999999999998,,
2021-04-25,Johor,-16.980000000000004,,
2021-04-26,Johor,-25.730000000000004,,
2021-04-27,Johor,-24.15000000000001,,
2021-04-28,Johor,-20.78,,
2021-04-29,Johor,-16.519999999999996,,
2021-04-30,Johor,-2.269999999999996,,
2021-05-01,Johor,-1.1599999999999966,,
2021-05-02,Johor,-11.730000000000004,,
2021-05-03,Johor,-21.44,,
2021-05-04,Johor,-20.260000000000005,,
2021-05-05,Johor,-5.1400000000000015,,
2021-05-06,Johor,7.4099999999999975,,
2021-05-07,Johor,-28.68000000000001,,
2021-05-08,Johor,-23.06,,
2021-05-09,Johor,-27.11,,
2021-05-10,Johor,-28.83,,
2021-05-11,Johor,-25.72,,
2021-05-12,Johor,-30.120000000000005,,
2021-05-13,Johor,-46.77,,
2021-05-14,Johor,-38.65,,
2021-05-15,Johor,-36.87,,
2021-05-16,Johor,-34.53,,
2021-05-17,Johor,-36.82,,
2021-05-18,Johor,-38.98,,
2021-05-19,Johor,-37.21,,
2021-05-20,Johor,-40.63,,
2021-05-21,Johor,-37.56,,
2021-05-22,Johor,-41.22,,
2021-05-23,Johor,-39.45,,
2021-05-24,Johor,-40.34,,
2021-05-25,Johor,-45.32,,
2021-05-26,Johor,-41.18,,
2021-05-27,Johor,-44.76,,
2021-05-28,Johor,-42.15,,
2021-05-29,Johor,-40.08,,
2021-05-30,Johor,-33.89,,
2021-05-31,Johor,-47.6,,
2021-06-01,Johor,-56.49,,
2021-06-02,Johor,-53.68,,
2021-06-03,Johor,-51.63,,
2021-06-04,Johor,-49.58,,
2021-06-05,Johor,-52.46,,
2021-06-06,Johor,-52.39,,
2021-06-07,Johor,-48.15,,
2021-06-08,Johor,-49.77,,
2021-06-09,Johor,-50.72,,
2021-06-10,Johor,-50.85,,
2021-06-11,Johor,-46.84,,
2021-06-12,Johor,-47.43,,
2021-06-13,Johor,-46.54,,
2021-06-14,Johor,-47.3,,
2021-06-15,Johor,-48.71,,
2021-06-16,Johor,-47.94,,
2021-06-17,Johor,-50.47,,
2021-06-18,Johor,-48.97,,
2021-06-19,Johor,-46.7,,
2021-06-20,Johor,-48.18,,
2021-06-21,Johor,-50.78,,
2021-06-22,Johor,-48.15,,
2021-06-23,Johor,-49.05,,
2021-06-24,Johor,-49.4,,
2021-06-25,Johor,-47.24,,
2021-06-26,Johor,-47.99,,
2021-06-27,Johor,-51.67,,
2021-06-28,Johor,-47.89,,
2021-06-29,Johor,-45.32,,
2021-06-30,Johor,-42.49,,
2021-07-01,Johor,-40.6,,
2021-07-02,Johor,-41.39,,
2021-07-03,Johor,-41.89,,
2021-07-04,Johor,-43.12,,
2021-07-05,Johor,-43.52,,
2021-07-06,Johor,-43.42,,
2021-07-07,Johor,-41.54,,
2021-07-08,Johor,-40.43,,
2021-07-09,Johor,-38.25,,
2021-07-10,Johor,-37.71,,
2021-07-11,Johor,-41.26,,
2021-07-12,Johor,-43.62,,
2021-07-13,Johor,-40.95,,
2021-07-14,Johor,-40.6,,
2021-07-15,Johor,-41.91,,
2021-07-16,Johor,-37.81,,
2021-07-17,Johor,-35.92,,
2021-07-18,Johor,-35.64,,
2021-07-19,Johor,-37.16,,
2021-07-20,Johor,-44.34,,
2021-07-21,Johor,-42.52,,
2021-07-22,Johor,-42.05,,
2021-07-23,Johor,-42.18,,
2021-07-24,Johor,-39.77,,
2021-07-25,Johor,-44.2,,
2021-07-26,Johor,-42.73,,
2021-07-27,Johor,-40.34,,
2021-07-28,Johor,-40.1,,
2021-07-29,Johor,-42.84,,
2021-07-30,Johor,-41.22,,
2021-07-31,Johor,-36.97,,
2021-08-01,Johor,-36.11,,
2021-08-02,Johor,-38.02,,
2021-08-03,Johor,-37.65,,
2021-08-04,Johor,-37.07,,
2021-08-05,Johor,-36.12,,
2021-08-06,Johor,-33.75,,
2021-08-07,Johor,-33.95,,
2021-08-08,Johor,-33.730000000000004,,
2020-01-13,Kuala Lumpur,0.0,,0.0
2020-01-14,Kuala Lumpur,-2.069999999999993,,-2.0499999999999967
2020-01-15,Kuala Lumpur,1.6400000000000006,,0.7099999999999937
2020-01-16,Kuala Lumpur,8.040000000000006,,9.89
2020-01-17,Kuala Lumpur,30.120000000000005,,26.840000000000003
2020-01-18,Kuala Lumpur,23.89,,24.510000000000005
2020-01-19,Kuala Lumpur,5.969999999999999,,5.540000000000006
2020-01-20,Kuala Lumpur,1.75,,4.680000000000007
2020-01-21,Kuala Lumpur,4.349999999999993,,5.1099999999999985
2020-01-22,Kuala Lumpur,9.439999999999998,,4.480000000000004
2020-01-23,Kuala Lumpur,11.200000000000005,,8.150000000000006
2020-01-24,Kuala Lumpur,20.980000000000004,,22.950000000000006
2020-01-25,Kuala Lumpur,9.239999999999997,,29.860000000000014
2020-01-26,Kuala Lumpur,4.0,,21.430000000000007
2020-01-27,Kuala Lumpur,5.959999999999994,,7.329999999999997
2020-01-28,Kuala Lumpur,-3.4599999999999937,,-10.480000000000004
2020-01-29,Kuala Lumpur,0.20000000000000284,,2.019999999999996
2020-01-30,Kuala Lumpur,-1.3900000000000006,,-4.540000000000006
2020-01-31,Kuala Lumpur,18.200000000000006,,-5.0
2020-02-01,Kuala Lumpur,18.25,,-0.8100000000000023
2020-02-02,Kuala Lumpur,4.700000000000003,,-14.64
2020-02-03,Kuala Lumpur,-2.9000000000000057,,-16.650000000000006
2020-02-04,Kuala Lumpur,-4.1200000000000045,,-16.590000000000003
2020-02-05,Kuala Lumpur,-1.2800000000000011,,-15.930000000000007
2020-02-06,Kuala Lumpur,6.769999999999996,,0.35999999999999943
2020-02-07,Kuala Lumpur,31.08000000000001,,6.439999999999998
2020-02-08,Kuala Lumpur,24.08,,9.14
2020-02-09,Kuala Lumpur,5.719999999999999,,-8.280000000000001
2020-02-10,Kuala Lumpur,-5.3799999999999955,,-15.180000000000007
2020-02-11,Kuala Lumpur,-6.019999999999996,,-18.150000000000006
2020-02-12,Kuala Lumpur,-4.310000000000001,,-15.180000000000007
2020-02-13,Kuala Lumpur,3.7099999999999937,,-11.25
2020-02-14,Kuala Lumpur,40.80000000000001,,15.22
2020-02-15,Kuala Lumpur,21.90000000000001,,4.030000000000001
2020-02-16,Kuala Lumpur,1.3700000000000043,,-16.0
2020-02-17,Kuala Lumpur,-6.439999999999998,,-23.81999999999999
2020-02-18,Kuala Lumpur,-7.290000000000006,,-19.319999999999993
2020-02-19,Kuala Lumpur,-3.9000000000000057,,-20.510000000000005
2020-02-20,Kuala Lumpur,0.7600000000000051,,-16.930000000000007
2020-02-21,Kuala Lumpur,27.86,,-1.5100000000000051
2020-02-22,Kuala Lumpur,21.049999999999994,,3.769999999999996
2020-02-23,Kuala Lumpur,2.299999999999997,,-18.040000000000006
2020-02-24,Kuala Lumpur,-8.489999999999995,,-25.97
2020-02-25,Kuala Lumpur,-6.519999999999996,,-27.620000000000005
2020-02-26,Kuala Lumpur,-6.700000000000002,,-25.29000000000001
2020-02-27,Kuala Lumpur,0.37999999999999545,,-16.239999999999995
2020-02-28,Kuala Lumpur,28.199999999999992,,2.0900000000000034
2020-02-29,Kuala Lumpur,23.72,,1.1800000000000068
2020-03-01,Kuala Lumpur,3.1700000000000017,,-18.879999999999995
2020-03-02,Kuala Lumpur,-7.700000000000002,,-26.53
2020-03-03,Kuala Lumpur,-7.6200000000000045,,-29.09999999999999
2020-03-04,Kuala Lumpur,-8.069999999999991,,-28.86
2020-03-05,Kuala Lumpur,-0.5300000000000011,,-24.94
2020-03-06,Kuala Lumpur,23.68000000000001,,-9.090000000000003
2020-03-07,Kuala Lumpur,14.230000000000004,,-11.549999999999995
2020-03-08,Kuala Lumpur,-1.5499999999999972,,-27.5
2020-03-09,Kuala Lumpur,-14.010000000000005,,-35.48000000000001
2020-03-10,Kuala Lumpur,-13.569999999999993,,-40.54
2020-03-11,Kuala Lumpur,-14.930000000000007,,-41.7
2020-03-12,Kuala Lumpur,-10.86,,-37.56
2020-03-13,Kuala Lumpur,9.53,,-26.010000000000005
2020-03-14,Kuala Lumpur,-0.9300000000000068,,-36.27
2020-03-15,Kuala Lumpur,-16.900000000000006,,-44.75
2020-03-16,Kuala Lumpur,-28.370000000000005,,-54.05
2020-03-17,Kuala Lumpur,-27.450000000000006,,-64.02000000000001
2020-03-18,Kuala Lumpur,-59.16,,-77.65
2020-03-19,Kuala Lumpur,-66.57,,-80.07
2020-03-20,Kuala Lumpur,-69.96000000000001,,-83.34
2020-03-21,Kuala Lumpur,-75.64,,-85.18
2020-03-22,Kuala Lumpur,-75.08,,-87.09
2020-03-23,Kuala Lumpur,-74.25,,-86.74
2020-03-24,Kuala Lumpur,-71.48,,-85.48
2020-03-25,Kuala Lumpur,-69.5,,-84.23
2020-03-26,Kuala Lumpur,-70.34,,-84.19
2020-03-27,Kuala Lumpur,-71.57,,-84.55
2020-03-28,Kuala Lumpur,-72.35,,-84.73
